Address,Annual Flow,Average Hours Per Week,City,Coal,Comments,District Cool,District Heat,Electricity,Emission Factor1,Emission Factor2,Energy Intensity (ekWh/Mega Litres),Energy Intensity (ekWh/sqft),Fuel Oil 1 & 2,Fuel Oil 4 & 6,GHG Emissions (Kg),Natural Gas,Notes,Operation Name,Operation Type,Postal Code,Propane,Renewable1,Renewable2,Total Floor Area,Unit1,Unit10,Unit2,Unit3,Unit4,Unit5,Unit6,Unit7,Unit8,Unit9,Wood,full_address,geocode,lat,lng,year
530 CHARLOTTE ST,0.0,126,London,0.0,,0.0,0.0,66450.24,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,,BOYLE CC,Community centres,N5W 4A4,0.0,0.0,0.0,8522.0,Square feet,Giga Joule,kWh,Cubic Meter,Litre,Litre,Litre,Metric Tonne,Metric Tonne,Giga Joule,0.0,,,42.9966771347937,-81.2186794443261,2012
1308 NORMAN AVE,0.0,126,London,0.0,,0.0,0.0,101916.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,,BYRON CC - POLE BASE,Community centres,N6K 2A3,0.0,0.0,0.0,8290.0,Square feet,Giga Joule,kWh,Cubic Meter,Litre,Litre,Litre,Metric Tonne,Metric Tonne,Giga Joule,0.0,,,42.9571509,-81.3361288,2012
654 ELIZABETH ST,0.0,126,London,0.0,,0.0,0.0,42603.21,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,,CARLING HEIGHTS OCC,Community centres,N5Y 6L3,0.0,0.0,0.0,38090.0,Square feet,Giga Joule,kWh,Cubic Meter,Litre,Litre,Litre,Metric Tonne,Metric Tonne,Giga Joule,0.0,,,42.9987718,-81.233576,2012
625 SPRINGBANK DR,0.0,126,London,0.0,,0.0,0.0,173939.88,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,,CIVIC GARDEN COMPLEX,Community centres,N6K 4T1,0.0,0.0,0.0,19312.0,Square feet,Giga Joule,kWh,Cubic Meter,Litre,Litre,Litre,Metric Tonne,Metric Tonne,Giga Joule,0.0,,,42.9625799714286,-81.2954907035714,2012
1731 CHURCHILL AVE,0.0,126,London,0.0,,0.0,0.0,112597.82,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,,EAST LIONS ARTISANS CC  & POOL,Community centres,N5W 5P4,0.0,0.0,0.0,6682.0,Square feet,Giga Joule,kWh,Cubic Meter,Litre,Litre,Litre,Metric Tonne,Metric Tonne,Giga Joule,0.0,,,42.9997093,-81.1765764,2012
898 TRAFALGAR ST,0.0,126,London,0.0,,0.0,0.0,87038.51,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,,HAMILTON RD SENIORS CENTRE,Community centres,N5Z 1G2,0.0,0.0,0.0,8622.0,Square feet,Giga Joule,kWh,Cubic Meter,Litre,Litre,Litre,Metric Tonne,Metric Tonne,Giga Joule,0.0,,,42.9796469,-81.21527459999999,2012
78 RIVERSIDE DR,0.0,126,London,0.0,,0.0,0.0,257311.08,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,,KIWANIS SENIOR CENTRE,Community centres,N6H 1B4,0.0,0.0,0.0,17200.0,Square feet,Giga Joule,kWh,Cubic Meter,Litre,Litre,Litre,Metric Tonne,Metric Tonne,Giga Joule,0.0,,,42.982714156951104,-81.2612008102205,2012
7112 BEATTIE ST,0.0,126,London,0.0,,0.0,0.0,912.55,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,,LAMBETH CC (NG ALSO FEEDS ARENA),Community centres,N6P 1A2,0.0,0.0,0.0,17600.0,Square feet,Giga Joule,kWh,Cubic Meter,Litre,Litre,Litre,Metric Tonne,Metric Tonne,Giga Joule,0.0,,,42.90970010680871,-81.30450357454059,2012
1345 CHEAPSIDE ST,0.0,126,London,0.0,,0.0,0.0,677587.72,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,,NORTH LONDON OCC,Community centres,N5V 3N9,0.0,0.0,0.0,55200.0,Square feet,Giga Joule,kWh,Cubic Meter,Litre,Litre,Litre,Metric Tonne,Metric Tonne,Giga Joule,0.0,,,43.015113,-81.20854200000002,2012
1119 JALNA BLVD,0.0,126,London,0.0,,0.0,0.0,185254.3,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,,SOUTH LONDON CC,Community centres,N6E 3B3,0.0,0.0,0.0,29460.0,Square feet,Giga Joule,kWh,Cubic Meter,Litre,Litre,Litre,Metric Tonne,Metric Tonne,Giga Joule,0.0,,,42.9306748,-81.22730920000002,2012
205 WONDERLAND RD S,0.0,126,London,0.0,,0.0,0.0,28658.6,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,,SPRINGBANK GARDENS COM CTRE,Community centres,N6K 3T3,0.0,0.0,0.0,2420.0,Square feet,Giga Joule,kWh,Cubic Meter,Litre,Litre,Litre,Metric Tonne,Metric Tonne,Giga Joule,0.0,,,42.9613026,-81.2933324,2012
1097 SPRINGBANK DR,0.0,70,London,0.0,,0.0,0.0,1672.77,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,,SPRINGBANK PARK-FLINT COTTAGE,Community centres,N6K 1C5,0.0,0.0,0.0,1773.0,Square feet,Giga Joule,kWh,Cubic Meter,Litre,Litre,Litre,Metric Tonne,Metric Tonne,Giga Joule,0.0,,,42.95466210000001,-81.31569590000002,2012
101 WINDERMERE RD,0.0,126,London,0.0,,0.0,0.0,16110.51,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,,EP WILLIAMS ESTATE,Cultural facilities,N6G 2J4,0.0,0.0,0.0,9330.0,Square feet,Giga Joule,kWh,Cubic Meter,Litre,Litre,Litre,Metric Tonne,Metric Tonne,Giga Joule,0.0,,,43.012026,-81.291877,2012
1017 WESTERN RD,0.0,70,London,0.0,,0.0,0.0,45250.22,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,,GROSVENOR LODGE,Cultural facilities,N6G 1G5,0.0,0.0,0.0,9220.0,Square feet,Giga Joule,kWh,Cubic Meter,Litre,Litre,Litre,Metric Tonne,Metric Tonne,Giga Joule,0.0,,,42.9962746941887,-81.27415238853258,2012
1201 ADELAIDE ST N,8557.0,168,London,0.0,,0.0,0.0,1047291.53,0.0,0.0,267.0,0.0,0.0,0.0,0.0,0.0,,ADELAIDE PUMP STN,Facilities related to the pumping of sewage,N5Y 2N4,0.0,0.0,0.0,0.0,Square feet,Giga Joule,kWh,Cubic Meter,Litre,Litre,Litre,Metric Tonne,Metric Tonne,Giga Joule,0.0,,,43.0114376,-81.24279609999998,2012
201 WONDERLAND RD S,2537.445,168,London,0.0,,0.0,0.0,234557.11,0.0,0.0,92.0,195.0,0.0,0.0,0.0,0.0,,BERKSHIRE PUMP STN,Facilities related to the pumping of sewage,N6K 3T3,0.0,0.0,0.0,1200.0,Square feet,Giga Joule,kWh,Cubic Meter,Litre,Litre,Litre,Metric Tonne,Metric Tonne,Giga Joule,0.0,,,42.9613026,-81.2933324,2012
1451 WHARNCLIFFE RD S,111.117,168,London,0.0,,0.0,0.0,42134.09,0.0,0.0,379.0,112.0,0.0,0.0,0.0,0.0,,BOSTWICK PUMP STN,Facilities related to the pumping of sewage,N6L 1J9,0.0,0.0,0.0,375.0,Square feet,Giga Joule,kWh,Cubic Meter,Litre,Litre,Litre,Metric Tonne,Metric Tonne,Giga Joule,0.0,,,42.9293558617346,-81.2706747389808,2012
24 BROOKDALE AVE,33.924,168,London,0.0,,0.0,0.0,7871.92,0.0,0.0,232.0,0.0,0.0,0.0,756.0,0.0,,BROOKDALE PUMP STN,Facilities related to the pumping of sewage,N6J 2W4,0.0,0.0,0.0,0.0,Square feet,Giga Joule,kWh,Cubic Meter,Litre,Litre,Litre,Metric Tonne,Metric Tonne,Giga Joule,0.0,,,42.9745474,-81.2673897,2012
37 TOWER LN,226.395,168,London,0.0,,0.0,0.0,27209.3,0.0,0.0,120.0,97.0,0.0,0.0,0.0,0.0,,BROUGHDALE PUMP STN,Facilities related to the pumping of sewage,N6A 3L1,0.0,0.0,0.0,280.0,Square feet,Giga Joule,kWh,Cubic Meter,Litre,Litre,Litre,Metric Tonne,Metric Tonne,Giga Joule,0.0,,,43.00869665,-81.2648525560892,2012
1322 OLD BRIDGE RD,1534.001,168,London,0.0,,0.0,0.0,206773.12,0.0,0.0,135.0,383.0,0.0,0.0,0.0,0.0,,BYRON PUMP STN,Facilities related to the pumping of sewage,N6K 1Y2,0.0,0.0,0.0,540.0,Square feet,Giga Joule,kWh,Cubic Meter,Litre,Litre,Litre,Metric Tonne,Metric Tonne,Giga Joule,0.0,,,,,2012
1 ADELAIDE ST S,1162.4080000000001,168,London,0.0,,0.0,0.0,51767.89,0.0,0.0,45.0,518.0,0.0,0.0,0.0,0.0,,CHELSEA GREEN PUMP STN,Facilities related to the pumping of sewage,N5Z 3K2,0.0,0.0,0.0,100.0,Square feet,Giga Joule,kWh,Cubic Meter,Litre,Litre,Litre,Metric Tonne,Metric Tonne,Giga Joule,0.0,,,42.974344,-81.22550290000002,2012
479 CLARKE RD,1475.257,168,London,0.0,,0.0,0.0,267436.87,0.0,0.0,181.0,88.0,0.0,0.0,0.0,0.0,,CLARKE RD PUMP STN,Facilities related to the pumping of sewage,N5W 6H1,0.0,0.0,0.0,3040.0,Square feet,Giga Joule,kWh,Cubic Meter,Litre,Litre,Litre,Metric Tonne,Metric Tonne,Giga Joule,0.0,,,43.041672,-81.1945997,2012
999 GABOR ST,60.108999999999995,168,London,0.0,,0.0,0.0,20646.6,0.0,0.0,343.0,0.0,0.0,0.0,0.0,0.0,,CRESTWOOD PUMP STN,Facilities related to the pumping of sewage,N6K4V5,0.0,0.0,0.0,0.0,Square feet,Giga Joule,kWh,Cubic Meter,Litre,Litre,Litre,Metric Tonne,Metric Tonne,Giga Joule,0.0,,,42.942486834615394,-81.31131049615391,2012
3506 DINGMAN DR,175.0,168,London,0.0,,0.0,0.0,172331.97,0.0,0.0,985.0,55.0,0.0,0.0,0.0,0.0,,DINGMAN CREEK PUMP STN,Facilities related to the pumping of sewage,N6E 3X1,0.0,0.0,0.0,3140.0,Square feet,Giga Joule,kWh,Cubic Meter,Litre,Litre,Litre,Metric Tonne,Metric Tonne,Giga Joule,0.0,,,42.912729247292795,-81.2268277997608,2012
1313 HAMILTON RD,444.04900000000004,168,London,0.0,,0.0,0.0,88794.45,0.0,0.0,200.0,38.0,0.0,0.0,0.0,0.0,,EAST PARK PUMP STN,Facilities related to the pumping of sewage,N5W 1B1,0.0,0.0,0.0,2340.0,Square feet,Giga Joule,kWh,Cubic Meter,Litre,Litre,Litre,Metric Tonne,Metric Tonne,Giga Joule,0.0,,,42.96536,-81.14412349999998,2012
3045 GORE RD,3.695,168,London,0.0,,0.0,0.0,1716.35,0.0,0.0,465.0,0.0,0.0,0.0,165.0,0.0,,GORE RD PUMP STN,Facilities related to the pumping of sewage,N5V 4T2,0.0,0.0,0.0,0.0,Square feet,Giga Joule,kWh,Cubic Meter,Litre,Litre,Litre,Metric Tonne,Metric Tonne,Giga Joule,0.0,,,42.9775374,-81.17515,2012
32 1/2 HAMPTON CRES,52.075,168,London,0.0,,0.0,0.0,10878.74,0.0,0.0,209.0,0.0,0.0,0.0,0.0,0.0,,HAZELDON PUMP STN,Facilities related to the pumping of sewage,N6H 2N8,0.0,0.0,0.0,0.0,Square feet,Giga Joule,kWh,Cubic Meter,Litre,Litre,Litre,Metric Tonne,Metric Tonne,Giga Joule,0.0,,,42.9600916007257,-81.3149235909015,2012
104 FITZWILLIAM BLVD,724.959,168,London,0.0,,0.0,0.0,85771.67,0.0,0.0,118.0,137.0,0.0,0.0,0.0,0.0,,HUNT CLUB PUMP STN,Facilities related to the pumping of sewage,N6H 5H4,0.0,0.0,0.0,625.0,Square feet,Giga Joule,kWh,Cubic Meter,Litre,Litre,Litre,Metric Tonne,Metric Tonne,Giga Joule,0.0,,,42.979729281575295,-81.33152134016909,2012
1099 WILLIAM ST,151.34799999999996,168,London,0.0,,0.0,0.0,24274.17,0.0,0.0,160.0,95.0,0.0,0.0,0.0,0.0,,HURON PUMP STN,Facilities related to the pumping of sewage,N5Y 2V4,0.0,0.0,0.0,256.0,Square feet,Giga Joule,kWh,Cubic Meter,Litre,Litre,Litre,Metric Tonne,Metric Tonne,Giga Joule,0.0,,,43.0074384,-81.2440964,2012
1439 STAFFORDSHIRE RD,2461.611,168,London,0.0,,0.0,0.0,85064.72,0.0,0.0,35.0,65.0,0.0,0.0,0.0,30.0,,HYDE PARK PUMP STN,Facilities related to the pumping of sewage,N6H 5P8,0.0,0.0,0.0,1313.0,Square feet,Giga Joule,kWh,Cubic Meter,Litre,Litre,Litre,Metric Tonne,Metric Tonne,Giga Joule,0.0,,,42.9852958,-81.3316486,2012
80 TECUMSEH AVE W,6.287999999999999,168,London,0.0,,0.0,0.0,1894.2,0.0,0.0,301.0,0.0,0.0,0.0,182.0,0.0,,MANOR PARK PUMP STN,Facilities related to the pumping of sewage,N6C 1S1,0.0,0.0,0.0,0.0,Square feet,Giga Joule,kWh,Cubic Meter,Litre,Litre,Litre,Metric Tonne,Metric Tonne,Giga Joule,0.0,,,42.9695035,-81.24395729999998,2012
1424 CORLEY DR,4047.548,168,London,0.0,,0.0,0.0,796173.05,0.0,0.0,197.0,0.0,0.0,0.0,0.0,0.0,,MEDWAY PUMP STN,Facilities related to the pumping of sewage,N6G 2K4,0.0,0.0,0.0,0.0,Square feet,Giga Joule,kWh,Cubic Meter,Litre,Litre,Litre,Metric Tonne,Metric Tonne,Giga Joule,0.0,,,43.010490263319305,-81.2827210857311,2012
19 1/2 BENSON CRES,218.998,168,London,0.0,,0.0,0.0,34344.02,0.0,0.0,157.0,114.0,0.0,0.0,0.0,0.0,,NORTHRIDGE PUMP STN,Facilities related to the pumping of sewage,N5X 2B1,0.0,0.0,0.0,300.0,Square feet,Giga Joule,kWh,Cubic Meter,Litre,Litre,Litre,Metric Tonne,Metric Tonne,Giga Joule,0.0,,,43.0374822339056,-81.2296749004293,2012
31 1/2 PAARDEBURG CRES,74.992,168,London,0.0,,0.0,0.0,15610.52,0.0,0.0,208.0,156.0,0.0,0.0,0.0,0.0,,PAARDEBURG PUMP STN,Facilities related to the pumping of sewage,N5Y 1B9,0.0,0.0,0.0,100.0,Square feet,Giga Joule,kWh,Cubic Meter,Litre,Litre,Litre,Metric Tonne,Metric Tonne,Giga Joule,0.0,,,43.00965720000001,-81.210976,2012
58 PITCARNIE CRES,9.565,168,London,0.0,,0.0,0.0,7476.17,0.0,0.0,782.0,75.0,0.0,0.0,718.0,0.0,,PITCARNIE PUMP STN,Facilities related to the pumping of sewage,N6G 4N3,0.0,0.0,0.0,100.0,Square feet,Giga Joule,kWh,Cubic Meter,Litre,Litre,Litre,Metric Tonne,Metric Tonne,Giga Joule,0.0,,,43.0112179,-81.3042094,2012
1121 COMMISSIONERS RD E,7731.630999999998,168,London,0.0,,0.0,0.0,58201.25,0.0,0.0,8.0,57.0,0.0,0.0,0.0,0.0,,POND MILLS PUMP STN,Facilities related to the pumping of sewage,N5Z 4L9,0.0,0.0,0.0,1020.0,Square feet,Giga Joule,kWh,Cubic Meter,Litre,Litre,Litre,Metric Tonne,Metric Tonne,Giga Joule,0.0,,,42.9617456,-81.1979785,2012
2120 KAINS RD,176.675,168,London,0.0,,0.0,0.0,215294.69,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,,RIVER BEND PUMP STN,Facilities related to the pumping of sewage,N6K 0C1,0.0,0.0,0.0,3800.0,Square feet,Giga Joule,kWh,Cubic Meter,Litre,Litre,Litre,Metric Tonne,Metric Tonne,Giga Joule,0.0,,,42.9694926,-81.3702385,2012
1251 SANDFORD,151.41299999999995,168,London,0.0,,0.0,0.0,26926.34,0.0,0.0,178.0,269.0,0.0,0.0,0.0,0.0,,SANDFORD PUMP STN,Facilities related to the pumping of sewage,N5V 3Y1,0.0,0.0,0.0,100.0,Square feet,Giga Joule,kWh,Cubic Meter,Litre,Litre,Litre,Metric Tonne,Metric Tonne,Giga Joule,0.0,,,43.023127,-81.204989,2012
100 DENNIS AVE,94942.0,168,London,0.0,,0.0,0.0,185315.32,0.0,0.0,2.0,290.0,0.0,0.0,0.0,0.0,,SOUTHLAND POLLUTION PLANT,Facilities related to the treatment of sewage,N6P 1B5,0.0,0.0,0.0,640.0,Square feet,Giga Joule,kWh,Cubic Meter,Litre,Litre,Litre,Metric Tonne,Metric Tonne,Giga Joule,0.0,,,42.9076268,-81.2898129,2012
3938 WEST GRAHAM PL,89.774,168,London,0.0,,0.0,0.0,100718.28,0.0,0.0,0.0,234.0,0.0,0.0,0.0,0.0,,SOUTHWINDS PUMP STN,Facilities related to the pumping of sewage,N6P 1G3,0.0,0.0,0.0,430.0,Square feet,Giga Joule,kWh,Cubic Meter,Litre,Litre,Litre,Metric Tonne,Metric Tonne,Giga Joule,0.0,,,42.9162442664427,-81.3204768112991,2012
135 OPTIMIST PK DR,105.676,168,London,0.0,,0.0,0.0,38159.05,0.0,0.0,361.0,61.0,0.0,0.0,0.0,0.0,,SUMMERCREST PUMP STN,Facilities related to the pumping of sewage,N6K 4M1,0.0,0.0,0.0,625.0,Square feet,Giga Joule,kWh,Cubic Meter,Litre,Litre,Litre,Metric Tonne,Metric Tonne,Giga Joule,0.0,,,42.938654997954295,-81.3360206596018,2012
18 MACKELLAR AVE,143.39700000000005,168,London,0.0,,0.0,0.0,28482.4,0.0,0.0,199.0,0.0,0.0,0.0,0.0,0.0,,SUNNINGHILL PUMP STN,Facilities related to the pumping of sewage,N6H 3L9,0.0,0.0,0.0,0.0,Square feet,Giga Joule,kWh,Cubic Meter,Litre,Litre,Litre,Metric Tonne,Metric Tonne,Giga Joule,0.0,,,42.9658544,-81.2987181,2012
6664 PACK RD,135.571,168,London,0.0,,0.0,0.0,72772.38,0.0,0.0,537.0,371.0,0.0,0.0,0.0,0.0,,TALBOT VILLAGE PUMP STN,Facilities related to the pumping of sewage,N6P 1M1,0.0,0.0,0.0,196.0,Square feet,Giga Joule,kWh,Cubic Meter,Litre,Litre,Litre,Metric Tonne,Metric Tonne,Giga Joule,0.0,,,42.9256433,-81.3147283,2012
2264 TRAFALGAR ST,623.9730000000002,168,London,0.0,,0.0,0.0,102968.62,0.0,0.0,165.0,64.0,0.0,0.0,0.0,0.0,,TRAFALGAR PUMP STN,Facilities related to the pumping of sewage,N5V 4Z8,0.0,0.0,0.0,1600.0,Square feet,Giga Joule,kWh,Cubic Meter,Litre,Litre,Litre,Metric Tonne,Metric Tonne,Giga Joule,0.0,,,42.9829737,-81.2031709,2012
27 VICTORIA ST,25.985,168,London,0.0,,0.0,0.0,7933.52,0.0,0.0,305.0,0.0,0.0,0.0,762.0,0.0,,VICTORIA PUMP STN,Facilities related to the pumping of sewage,N6A 2B3,0.0,0.0,0.0,0.0,Square feet,Giga Joule,kWh,Cubic Meter,Litre,Litre,Litre,Metric Tonne,Metric Tonne,Giga Joule,0.0,,,43.0010093,-81.2672495,2012
3129 POMEROY LN,21.486,168,London,0.0,,0.0,0.0,25270.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,WESTFIELD VILLAGE PUMP STN,Facilities related to the pumping of sewage,N6P 0B6,0.0,0.0,0.0,0.0,Square feet,Giga Joule,kWh,Cubic Meter,Litre,Litre,Litre,Metric Tonne,Metric Tonne,Giga Joule,0.0,,,42.936817,-81.3114316,2012
603 WONDERLAND RD S,1304.647,168,London,0.0,,0.0,0.0,90693.14,0.0,0.0,70.0,68.0,0.0,0.0,0.0,0.0,,WESTMOUNT PUMP STN,Facilities related to the pumping of sewage,N6J 4G7,0.0,0.0,0.0,1335.0,Square feet,Giga Joule,kWh,Cubic Meter,Litre,Litre,Litre,Metric Tonne,Metric Tonne,Giga Joule,0.0,,,42.9538612727273,-81.2908736948052,2012
4695 DINGMAN DR,1430.0,168,London,0.0,,0.0,0.0,1738366.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,WONDERLAND PUMP STN,Facilities related to the pumping of sewage,N6L 1H4,0.0,0.0,0.0,0.0,Square feet,Giga Joule,kWh,Cubic Meter,Litre,Litre,Litre,Metric Tonne,Metric Tonne,Giga Joule,0.0,,,42.9092062899543,-81.2643052471073,2012
13966 MEDWAY RD,40074.0,168,Arva,0.0,,0.0,0.0,5708001.73,0.0,0.0,142.0,732.0,0.0,0.0,0.0,0.0,,ARVA PUMPING,Facilities related to the pumping of water,N0M 1C0,0.0,0.0,0.0,7800.0,Square feet,Giga Joule,kWh,Cubic Meter,Litre,Litre,Litre,Metric Tonne,Metric Tonne,Giga Joule,0.0,,,,,2012
2835 CLARKE RD,2.562,168,London,0.0,,0.0,0.0,79891.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,FANSHAWE WELLS,Facilities related to the pumping of water,N5X 3Y7,0.0,0.0,0.0,0.0,Square feet,Giga Joule,kWh,Cubic Meter,Litre,Litre,Litre,Metric Tonne,Metric Tonne,Giga Joule,0.0,,,43.041672,-81.1945997,2012
1439 STAFFORDSHIRE RD,1916.0,168,London,0.0,,0.0,0.0,174207.38,0.0,0.0,91.0,133.0,0.0,0.0,0.0,0.0,,HYDE PARK PUMP STN,Facilities related to the pumping of water,N6H 5P8,0.0,0.0,0.0,1313.0,Square feet,Giga Joule,kWh,Cubic Meter,Litre,Litre,Litre,Metric Tonne,Metric Tonne,Giga Joule,0.0,,,42.9852958,-81.3316486,2012
500 HYDE PARK RD,1.0,168,London,0.0,,0.0,0.0,13042.59,0.0,0.0,0.0,186.0,0.0,0.0,0.0,0.0,,HYDE PARK WELL,Facilities related to the pumping of water,N6H 4Z9,0.0,0.0,0.0,70.0,Square feet,Giga Joule,kWh,Cubic Meter,Litre,Litre,Litre,Metric Tonne,Metric Tonne,Giga Joule,0.0,,,42.9689023,-81.3171159,2012
1121 COMMISSIONERS RD E,7731.630999999998,168,London,0.0,,0.0,0.0,372039.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,POND MILLS PUMP STN,Facilities related to the pumping of water,N5Z 4L9,0.0,0.0,0.0,0.0,,Giga Joule,kWh,Cubic Meter,Litre,Litre,Litre,Metric Tonne,Metric Tonne,Giga Joule,0.0,,,42.9617456,-81.1979785,2012
844 COMMISSIONERS RD W,4358.016,168,London,0.0,,0.0,0.0,831318.14,0.0,0.0,191.0,0.0,0.0,0.0,0.0,0.0,,SPRINGBANK PUMP STN/# 3 RES(split),Facilities related to the pumping of water,N6K 1C2,0.0,0.0,0.0,0.0,Square feet,Giga Joule,kWh,Cubic Meter,Litre,Litre,Litre,Metric Tonne,Metric Tonne,Giga Joule,0.0,,,42.9531075043478,-81.3094974652174,2012
2080 WICKERSON RD,259.914,168,London,0.0,,0.0,0.0,109033.81,0.0,0.0,419.0,97.0,0.0,0.0,0.0,0.0,,WICKERSON PUMP STN,Facilities related to the pumping of water,N6K 5C4,0.0,0.0,0.0,1120.0,Square feet,Giga Joule,kWh,Cubic Meter,Litre,Litre,Litre,Metric Tonne,Metric Tonne,Giga Joule,0.0,,,42.9491795080899,-81.35030685887591,2012
603 WONDERLAND RD S,7900.464,168,London,0.0,,0.0,0.0,207330.87,0.0,0.0,26.0,169.0,0.0,0.0,0.0,0.0,,WONDERLAND RD S PUMP STN WSTM,Facilities related to the pumping of water,N6H 3E5,0.0,0.0,0.0,1224.0,Square feet,Giga Joule,kWh,Cubic Meter,Litre,Litre,Litre,Metric Tonne,Metric Tonne,Giga Joule,0.0,,,42.9538612727273,-81.2908736948052,2012
1201 ADELAIDE ST N,8557.0,168,London,0.0,,0.0,0.0,4030935.21,0.0,0.0,604.0,401.0,0.0,0.0,0.0,0.0,,ADELAIDE PCP,Facilities related to the treatment of sewage,N5Y 2N4,0.0,0.0,0.0,12900.0,Square feet,Giga Joule,kWh,Cubic Meter,Litre,Litre,Litre,Metric Tonne,Metric Tonne,Giga Joule,0.0,,,43.0114376,-81.24279609999998,2012
109 GREENSIDE AVE,42025.0,168,London,0.0,,0.0,0.0,22818456.87,0.0,0.0,706.0,825.0,0.0,0.0,0.0,0.0,,GREENWAY PCC,Facilities related to the treatment of sewage,N6J 2X5,0.0,0.0,0.0,35952.0,Square feet,Giga Joule,kWh,Cubic Meter,Litre,Litre,Litre,Metric Tonne,Metric Tonne,Giga Joule,0.0,,,,,2012
1570 OXFORD ST W,3302.0,168,London,0.0,,0.0,0.0,3376665.36,0.0,0.0,0.0,540.0,0.0,0.0,0.0,0.0,,OXFORD PCP,Facilities related to the treatment of sewage,N6H 1W2,0.0,0.0,0.0,6255.0,Square feet,Giga Joule,kWh,Cubic Meter,Litre,Litre,Litre,Metric Tonne,Metric Tonne,Giga Joule,0.0,,,42.971562,-81.3345411,2012
1139 HAMILTON RD,8556.0,168,London,0.0,,0.0,0.0,4747488.91,0.0,0.0,643.0,461.0,0.0,0.0,0.0,0.0,,POTTERSBURG PCP,Facilities related to the treatment of sewage,N5W 1B1,0.0,0.0,0.0,11930.0,Square feet,Giga Joule,kWh,Cubic Meter,Litre,Litre,Litre,Metric Tonne,Metric Tonne,Giga Joule,0.0,,,42.96536,-81.14412349999998,2012
54 PRICE ST,5330.0,168,London,0.0,,0.0,0.0,2858783.07,0.0,0.0,609.0,0.0,0.0,0.0,0.0,0.0,,VAUXHALL PCP,Facilities related to the treatment of sewage,N5Z 2H9,0.0,0.0,0.0,0.0,Square feet,Giga Joule,kWh,Cubic Meter,Litre,Litre,Litre,Metric Tonne,Metric Tonne,Giga Joule,0.0,,,42.97567330844149,-81.2073481708143,2012
400 HORTON ST E,0.0,168,London,0.0,,0.0,0.0,382985.1,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,,FIRE HALL # 01,Fire stations and associated offices and facilities,N6B 1L7,0.0,0.0,0.0,32937.0,Square feet,Giga Joule,kWh,Cubic Meter,Litre,Litre,Litre,Metric Tonne,Metric Tonne,Giga Joule,0.0,,,42.98178720000001,-81.23753470000003,2012
1103 FLORENCE ST,0.0,168,London,0.0,,0.0,0.0,403673.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,,FIRE HALL # 02,Fire stations and associated offices and facilities,N5W 2M7,0.0,0.0,0.0,24700.0,Square feet,Giga Joule,kWh,Cubic Meter,Litre,Litre,Litre,Metric Tonne,Metric Tonne,Giga Joule,0.0,,,42.9906552,-81.212471,2012
550 COMMISSIONERS RD W,0.0,168,London,0.0,,0.0,0.0,70782.7,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,,FIRE HALL # 03,Fire stations and associated offices and facilities,N6K 1B7,0.0,0.0,0.0,8052.0,Square feet,Giga Joule,kWh,Cubic Meter,Litre,Litre,Litre,Metric Tonne,Metric Tonne,Giga Joule,0.0,,,42.9538022285714,-81.29185048571429,2012
807 COLBORNE ST,0.0,168,London,0.0,,0.0,0.0,76110.99,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,,FIRE HALL # 04,Fire stations and associated offices and facilities,N6A 3Z8,0.0,0.0,0.0,4418.0,Square feet,Giga Joule,kWh,Cubic Meter,Litre,Litre,Litre,Metric Tonne,Metric Tonne,Giga Joule,0.0,,,42.999574,-81.24660240000001,2012
751 DEVERON CRES,0.0,168,London,0.0,,0.0,0.0,82130.57,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,,FIRE HALL # 05,Fire stations and associated offices and facilities,N5Z 5E6,0.0,0.0,0.0,8120.0,Square feet,Giga Joule,kWh,Cubic Meter,Litre,Litre,Litre,Metric Tonne,Metric Tonne,Giga Joule,0.0,,,42.9630559,-81.19554000000002,2012
