_geojson,Address,Annual Flow,Average Hours Per Week,City,Coal,Comments,District Cool,District Heat,Electricity,Emission Factor1,Emission Factor2,Energy Intensity (ekWh/Mega Litres),Energy Intensity (ekWh/sqft),Fuel Oil 1 & 2,Fuel Oil 4 & 6,GHG Emissions (Kg),Natural Gas,Notes,Operation Name,Operation Type,Postal Code,Propane,Renewable1,Renewable2,Total Floor Area,Unit1,Unit10,Unit2,Unit3,Unit4,Unit5,Unit6,Unit7,Unit8,Unit9,Wood,full_address,geocode,lat,lng,year
"{""type"":""Feature"",""id"":710,""geometry"":{""type"":""Point"",""coordinates"":[-81.2186794443261,42.9966771347937]},""properties"":{""Address"":""530 CHARLOTTE ST"",""Annual Flow"":0,""Average Hours Per Week"":126,""City"":""London"",""Coal"":0,""Comments"":"""",""District Cool"":0,""District Heat"":0,""Electricity"":0,""Emission Factor1"":0,""Emission Factor2"":0,""Energy Intensity (ekWh/Mega Litres)"":0,""Energy Intensity (ekWh/sqft)"":13.517370000000001,""Fuel Oil 1 & 2"":0,""Fuel Oil 4 & 6"":0,""GHG Emissions (Kg)"":0,""Natural Gas"":0,""Notes"":"""",""Operation Name"":""BOYLE CC"",""Operation Type"":""Community centres"",""Postal Code"":""N5W 4A4"",""Propane"":0,""Renewable1"":0,""Renewable2"":0,""Total Floor Area"":0,""Unit1"":""Square feet"",""Unit10"":"""",""Unit2"":""kWh"",""Unit3"":""Cubic meter"",""Unit4"":"""",""Unit5"":"""",""Unit6"":"""",""Unit7"":"""",""Unit8"":"""",""Unit9"":"""",""Wood"":0,""full_address"":""530 CHARLOTTE ST, London Ontario"",""geocode"":""{\""lat\"": 42.9966771347937, \""lng\"": -81.2186794443261, \""boundingbox\"": [\""42.996627134794\"", \""42.996727134794\"", \""-81.218729444326\"", \""-81.218629444326\""]}"",""lat"":42.9966771347937,""lng"":-81.2186794443261,""year"":2011,""index"":640}}",530 CHARLOTTE ST,0,126,London,0,,0,0,0,0,0,0,13.517370000000001,0,0,0,0,,BOYLE CC,Community centres,N5W 4A4,0,0,0,0,Square feet,,kWh,Cubic meter,,,,,,,0,"530 CHARLOTTE ST, London Ontario","{""lat"": 42.9966771347937, ""lng"": -81.2186794443261, ""boundingbox"": [""42.996627134794"", ""42.996727134794"", ""-81.218729444326"", ""-81.218629444326""]}",42.9966771347937,-81.2186794443261,2011
"{""type"":""Feature"",""id"":711,""geometry"":{""type"":""Point"",""coordinates"":[-81.2673897,42.9745474]},""properties"":{""Address"":""24 BROOKDALE AVE"",""Annual Flow"":36,""Average Hours Per Week"":168,""City"":""London"",""Coal"":0,""Comments"":"""",""District Cool"":0,""District Heat"":0,""Electricity"":0,""Emission Factor1"":0,""Emission Factor2"":0,""Energy Intensity (ekWh/Mega Litres)"":206.12694,""Energy Intensity (ekWh/sqft)"":0,""Fuel Oil 1 & 2"":0,""Fuel Oil 4 & 6"":0,""GHG Emissions (Kg)"":593.6456,""Natural Gas"":0,""Notes"":"""",""Operation Name"":""BROOKDALE PUMP STN"",""Operation Type"":""Facilities related to the pumping of sewage"",""Postal Code"":""N6J 2W4 "",""Propane"":0,""Renewable1"":0,""Renewable2"":0,""Total Floor Area"":0,""Unit1"":""Square feet"",""Unit10"":"""",""Unit2"":""kWh"",""Unit3"":"""",""Unit4"":"""",""Unit5"":"""",""Unit6"":"""",""Unit7"":"""",""Unit8"":"""",""Unit9"":"""",""Wood"":0,""full_address"":""24 BROOKDALE AVE, London Ontario"",""geocode"":""{\""lat\"": 42.9745474, \""lng\"": -81.2673897, \""boundingbox\"": [\""42.9744974\"", \""42.9745974\"", \""-81.2674397\"", \""-81.2673397\""]}"",""lat"":42.9745474,""lng"":-81.2673897,""year"":2011,""index"":641}}",24 BROOKDALE AVE,36,168,London,0,,0,0,0,0,0,206.12694,0,0,0,593.6456,0,,BROOKDALE PUMP STN,Facilities related to the pumping of sewage,N6J 2W4 ,0,0,0,0,Square feet,,kWh,,,,,,,,0,"24 BROOKDALE AVE, London Ontario","{""lat"": 42.9745474, ""lng"": -81.2673897, ""boundingbox"": [""42.9744974"", ""42.9745974"", ""-81.2674397"", ""-81.2673397""]}",42.9745474,-81.2673897,2011
"{""type"":""Feature"",""id"":712,""geometry"":{""type"":""Point"",""coordinates"":[-81.2648525560892,43.00869665]},""properties"":{""Address"":""37 TOWER LANE"",""Annual Flow"":163,""Average Hours Per Week"":168,""City"":""London"",""Coal"":0,""Comments"":"""",""District Cool"":0,""District Heat"":0,""Electricity"":0,""Emission Factor1"":0,""Emission Factor2"":0,""Energy Intensity (ekWh/Mega Litres)"":171.86982,""Energy Intensity (ekWh/sqft)"":100.05279,""Fuel Oil 1 & 2"":0,""Fuel Oil 4 & 6"":0,""GHG Emissions (Kg)"":0,""Natural Gas"":0,""Notes"":"""",""Operation Name"":""BROUGHDALE PUMP STN"",""Operation Type"":""Facilities related to the pumping of sewage"",""Postal Code"":""N6A 3L1"",""Propane"":0,""Renewable1"":0,""Renewable2"":0,""Total Floor Area"":280,""Unit1"":""Square feet"",""Unit10"":"""",""Unit2"":""kWh"",""Unit3"":"""",""Unit4"":"""",""Unit5"":"""",""Unit6"":"""",""Unit7"":"""",""Unit8"":"""",""Unit9"":"""",""Wood"":0,""full_address"":""37 TOWER LANE, London Ontario"",""geocode"":""{\""lat\"": 43.00869665, \""lng\"": -81.2648525560892, \""boundingbox\"": [\""43.0086719\"", \""43.0087213\"", \""-81.2648908\"", \""-81.2648143\""]}"",""lat"":43.00869665,""lng"":-81.2648525560892,""year"":2011,""index"":642}}",37 TOWER LANE,163,168,London,0,,0,0,0,0,0,171.86982,100.05279,0,0,0,0,,BROUGHDALE PUMP STN,Facilities related to the pumping of sewage,N6A 3L1,0,0,0,280,Square feet,,kWh,,,,,,,,0,"37 TOWER LANE, London Ontario","{""lat"": 43.00869665, ""lng"": -81.2648525560892, ""boundingbox"": [""43.0086719"", ""43.0087213"", ""-81.2648908"", ""-81.2648143""]}",43.00869665,-81.2648525560892,2011
"{""type"":""Feature"",""id"":713,""geometry"":{""type"":""Point"",""coordinates"":[-81.3361288,42.957150899999995]},""properties"":{""Address"":""1308 NORMAN AVE"",""Annual Flow"":0,""Average Hours Per Week"":126,""City"":""London"",""Coal"":0,""Comments"":"""",""District Cool"":0,""District Heat"":0,""Electricity"":0,""Emission Factor1"":0,""Emission Factor2"":0,""Energy Intensity (ekWh/Mega Litres)"":0,""Energy Intensity (ekWh/sqft)"":39.00962,""Fuel Oil 1 & 2"":0,""Fuel Oil 4 & 6"":0,""GHG Emissions (Kg)"":0,""Natural Gas"":0,""Notes"":"""",""Operation Name"":""BYRON CC - POLE BASE"",""Operation Type"":""Community centres"",""Postal Code"":""N6K 2A3"",""Propane"":0,""Renewable1"":0,""Renewable2"":0,""Total Floor Area"":0,""Unit1"":""Square feet"",""Unit10"":"""",""Unit2"":""kWh"",""Unit3"":""Cubic meter"",""Unit4"":"""",""Unit5"":"""",""Unit6"":"""",""Unit7"":"""",""Unit8"":"""",""Unit9"":"""",""Wood"":0,""full_address"":""1308 NORMAN AVE, London Ontario"",""geocode"":""{\""lat\"": 42.9571509, \""lng\"": -81.3361288, \""boundingbox\"": [\""42.9571009\"", \""42.9572009\"", \""-81.3361788\"", \""-81.3360788\""]}"",""lat"":42.957150899999995,""lng"":-81.3361288,""year"":2011,""index"":643}}",1308 NORMAN AVE,0,126,London,0,,0,0,0,0,0,0,39.00962,0,0,0,0,,BYRON CC - POLE BASE,Community centres,N6K 2A3,0,0,0,0,Square feet,,kWh,Cubic meter,,,,,,,0,"1308 NORMAN AVE, London Ontario","{""lat"": 42.9571509, ""lng"": -81.3361288, ""boundingbox"": [""42.9571009"", ""42.9572009"", ""-81.3361788"", ""-81.3360788""]}",42.957150899999995,-81.3361288,2011
"{""type"":""Feature"",""id"":715,""geometry"":{""type"":""Point"",""coordinates"":[-81.30254588682091,43.0028073343031]},""properties"":{""Address"":""1045 WONDERLAND RD N"",""Annual Flow"":0,""Average Hours Per Week"":126,""City"":""London"",""Coal"":0,""Comments"":"""",""District Cool"":0,""District Heat"":0,""Electricity"":0,""Emission Factor1"":0,""Emission Factor2"":0,""Energy Intensity (ekWh/Mega Litres)"":0,""Energy Intensity (ekWh/sqft)"":66.5467,""Fuel Oil 1 & 2"":0,""Fuel Oil 4 & 6"":0,""GHG Emissions (Kg)"":0,""Natural Gas"":0,""Notes"":"""",""Operation Name"":""CANADA GAMES AQUATIC CTR"",""Operation Type"":""Indoor swimming pools"",""Postal Code"":""N6G 2Y9"",""Propane"":0,""Renewable1"":0,""Renewable2"":0,""Total Floor Area"":0,""Unit1"":""Square feet"",""Unit10"":"""",""Unit2"":""kWh"",""Unit3"":""Cubic meter"",""Unit4"":"""",""Unit5"":"""",""Unit6"":"""",""Unit7"":"""",""Unit8"":"""",""Unit9"":"""",""Wood"":0,""full_address"":""1045 WONDERLAND RD N, London Ontario"",""geocode"":""{\""lat\"": 43.0028073343031, \""lng\"": -81.3025458868209, \""boundingbox\"": [\""43.002757334303\"", \""43.002857334303\"", \""-81.302595886821\"", \""-81.302495886821\""]}"",""lat"":43.0028073343031,""lng"":-81.30254588682091,""year"":2011,""index"":644}}",1045 WONDERLAND RD N,0,126,London,0,,0,0,0,0,0,0,66.5467,0,0,0,0,,CANADA GAMES AQUATIC CTR,Indoor swimming pools,N6G 2Y9,0,0,0,0,Square feet,,kWh,Cubic meter,,,,,,,0,"1045 WONDERLAND RD N, London Ontario","{""lat"": 43.0028073343031, ""lng"": -81.3025458868209, ""boundingbox"": [""43.002757334303"", ""43.002857334303"", ""-81.302595886821"", ""-81.302495886821""]}",43.0028073343031,-81.30254588682091,2011
"{""type"":""Feature"",""id"":716,""geometry"":{""type"":""Point"",""coordinates"":[-81.23405600000002,43.005562]},""properties"":{""Address"":""675 GROSVENOR ST"",""Annual Flow"":0,""Average Hours Per Week"":126,""City"":""London"",""Coal"":0,""Comments"":"""",""District Cool"":0,""District Heat"":0,""Electricity"":0,""Emission Factor1"":0,""Emission Factor2"":0,""Energy Intensity (ekWh/Mega Litres)"":0,""Energy Intensity (ekWh/sqft)"":39.75224,""Fuel Oil 1 & 2"":0,""Fuel Oil 4 & 6"":0,""GHG Emissions (Kg)"":0,""Natural Gas"":0,""Notes"":"""",""Operation Name"":""CARLING ARENA"",""Operation Type"":""Indoor ice rinks"",""Postal Code"":""N5Y 3T5"",""Propane"":0,""Renewable1"":0,""Renewable2"":0,""Total Floor Area"":0,""Unit1"":""Square feet"",""Unit10"":"""",""Unit2"":""kWh"",""Unit3"":""Cubic meter"",""Unit4"":"""",""Unit5"":"""",""Unit6"":"""",""Unit7"":"""",""Unit8"":"""",""Unit9"":"""",""Wood"":0,""full_address"":""675 GROSVENOR ST, London Ontario"",""geocode"":""{\""lat\"": 43.005562, \""lng\"": -81.234056, \""boundingbox\"": [\""43.005512\"", \""43.005612\"", \""-81.234106\"", \""-81.234006\""]}"",""lat"":43.005562,""lng"":-81.23405600000002,""year"":2011,""index"":645}}",675 GROSVENOR ST,0,126,London,0,,0,0,0,0,0,0,39.75224,0,0,0,0,,CARLING ARENA,Indoor ice rinks,N5Y 3T5,0,0,0,0,Square feet,,kWh,Cubic meter,,,,,,,0,"675 GROSVENOR ST, London Ontario","{""lat"": 43.005562, ""lng"": -81.234056, ""boundingbox"": [""43.005512"", ""43.005612"", ""-81.234106"", ""-81.234006""]}",43.005562,-81.23405600000002,2011
"{""type"":""Feature"",""id"":717,""geometry"":{""type"":""Point"",""coordinates"":[-81.233576,42.9987718]},""properties"":{""Address"":""654 ELIZABETH ST"",""Annual Flow"":0,""Average Hours Per Week"":126,""City"":""London"",""Coal"":0,""Comments"":"""",""District Cool"":0,""District Heat"":0,""Electricity"":0,""Emission Factor1"":0,""Emission Factor2"":0,""Energy Intensity (ekWh/Mega Litres)"":0,""Energy Intensity (ekWh/sqft)"":34.021359999999994,""Fuel Oil 1 & 2"":0,""Fuel Oil 4 & 6"":0,""GHG Emissions (Kg)"":0,""Natural Gas"":0,""Notes"":"""",""Operation Name"":""CARLING HEIGHTS OCC"",""Operation Type"":""Community centres"",""Postal Code"":""N5Y 6L3"",""Propane"":0,""Renewable1"":0,""Renewable2"":0,""Total Floor Area"":0,""Unit1"":""Square feet"",""Unit10"":"""",""Unit2"":""kWh"",""Unit3"":""Cubic meter"",""Unit4"":"""",""Unit5"":"""",""Unit6"":"""",""Unit7"":"""",""Unit8"":"""",""Unit9"":"""",""Wood"":0,""full_address"":""654 ELIZABETH ST, London Ontario"",""geocode"":""{\""lat\"": 42.9987718, \""lng\"": -81.233576, \""boundingbox\"": [\""42.9968781\"", \""43.0009149\"", \""-81.2346405\"", \""-81.2326457\""]}"",""lat"":42.9987718,""lng"":-81.233576,""year"":2011,""index"":646}}",654 ELIZABETH ST,0,126,London,0,,0,0,0,0,0,0,34.021359999999994,0,0,0,0,,CARLING HEIGHTS OCC,Community centres,N5Y 6L3,0,0,0,0,Square feet,,kWh,Cubic meter,,,,,,,0,"654 ELIZABETH ST, London Ontario","{""lat"": 42.9987718, ""lng"": -81.233576, ""boundingbox"": [""42.9968781"", ""43.0009149"", ""-81.2346405"", ""-81.2326457""]}",42.9987718,-81.233576,2011
"{""type"":""Feature"",""id"":718,""geometry"":{""type"":""Point"",""coordinates"":[-81.233576,42.9987718]},""properties"":{""Address"":""656 ELIZABETH ST"",""Annual Flow"":0,""Average Hours Per Week"":126,""City"":""London"",""Coal"":0,""Comments"":"""",""District Cool"":0,""District Heat"":0,""Electricity"":0,""Emission Factor1"":0,""Emission Factor2"":0,""Energy Intensity (ekWh/Mega Litres)"":0,""Energy Intensity (ekWh/sqft)"":113.33235,""Fuel Oil 1 & 2"":0,""Fuel Oil 4 & 6"":0,""GHG Emissions (Kg)"":0,""Natural Gas"":0,""Notes"":"""",""Operation Name"":""CARLING HEIGHTS OCC-POOL"",""Operation Type"":""Indoor swimming pools"",""Postal Code"":""N5Y 6L3"",""Propane"":0,""Renewable1"":0,""Renewable2"":0,""Total Floor Area"":0,""Unit1"":""Square feet"",""Unit10"":"""",""Unit2"":""kWh"",""Unit3"":"""",""Unit4"":"""",""Unit5"":"""",""Unit6"":"""",""Unit7"":"""",""Unit8"":"""",""Unit9"":"""",""Wood"":0,""full_address"":""656 ELIZABETH ST, London Ontario"",""geocode"":""{\""lat\"": 42.9987718, \""lng\"": -81.233576, \""boundingbox\"": [\""42.9968781\"", \""43.0009149\"", \""-81.2346405\"", \""-81.2326457\""]}"",""lat"":42.9987718,""lng"":-81.233576,""year"":2011,""index"":647}}",656 ELIZABETH ST,0,126,London,0,,0,0,0,0,0,0,113.33235,0,0,0,0,,CARLING HEIGHTS OCC-POOL,Indoor swimming pools,N5Y 6L3,0,0,0,0,Square feet,,kWh,,,,,,,,0,"656 ELIZABETH ST, London Ontario","{""lat"": 42.9987718, ""lng"": -81.233576, ""boundingbox"": [""42.9968781"", ""43.0009149"", ""-81.2346405"", ""-81.2326457""]}",42.9987718,-81.233576,2011
"{""type"":""Feature"",""id"":719,""geometry"":{""type"":""Point"",""coordinates"":[-81.2671149869268,42.980429724864294]},""properties"":{""Address"":""136 CAVENDISH CRES"",""Annual Flow"":0,""Average Hours Per Week"":168,""City"":""London"",""Coal"":0,""Comments"":"""",""District Cool"":0,""District Heat"":0,""Electricity"":0,""Emission Factor1"":0,""Emission Factor2"":0,""Energy Intensity (ekWh/Mega Litres)"":0,""Energy Intensity (ekWh/sqft)"":65.14997,""Fuel Oil 1 & 2"":0,""Fuel Oil 4 & 6"":0,""GHG Emissions (Kg)"":0,""Natural Gas"":0,""Notes"":"""",""Operation Name"":""CAVENDISH OPS CTRE"",""Operation Type"":""Storage facilities where equipment or vehicles are maintained, repaired or stored"",""Postal Code"":""N6H 1A6"",""Propane"":0,""Renewable1"":0,""Renewable2"":0,""Total Floor Area"":850,""Unit1"":""Square feet"",""Unit10"":"""",""Unit2"":""kWh"",""Unit3"":""Cubic meter"",""Unit4"":"""",""Unit5"":"""",""Unit6"":"""",""Unit7"":"""",""Unit8"":"""",""Unit9"":"""",""Wood"":0,""full_address"":""136 CAVENDISH CRES, London Ontario"",""geocode"":""{\""lat\"": 42.9804297248643, \""lng\"": -81.2671149869268, \""boundingbox\"": [\""42.980379724864\"", \""42.980479724864\"", \""-81.267164986927\"", \""-81.267064986927\""]}"",""lat"":42.980429724864294,""lng"":-81.2671149869268,""year"":2011,""index"":648}}",136 CAVENDISH CRES,0,168,London,0,,0,0,0,0,0,0,65.14997,0,0,0,0,,CAVENDISH OPS CTRE,"Storage facilities where equipment or vehicles are maintained, repaired or stored",N6H 1A6,0,0,0,850,Square feet,,kWh,Cubic meter,,,,,,,0,"136 CAVENDISH CRES, London Ontario","{""lat"": 42.9804297248643, ""lng"": -81.2671149869268, ""boundingbox"": [""42.980379724864"", ""42.980479724864"", ""-81.267164986927"", ""-81.267064986927""]}",42.980429724864294,-81.2671149869268,2011
"{""type"":""Feature"",""id"":720,""geometry"":{""type"":""Point"",""coordinates"":[-81.24660554163279,42.9892119]},""properties"":{""Address"":""550 WELLINGTON ST"",""Annual Flow"":0,""Average Hours Per Week"":70,""City"":""London"",""Coal"":0,""Comments"":"""",""District Cool"":0,""District Heat"":0,""Electricity"":0,""Emission Factor1"":0,""Emission Factor2"":0,""Energy Intensity (ekWh/Mega Litres)"":0,""Energy Intensity (ekWh/sqft)"":28.0983,""Fuel Oil 1 & 2"":0,""Fuel Oil 4 & 6"":0,""GHG Emissions (Kg)"":0,""Natural Gas"":0,""Notes"":"""",""Operation Name"":""CENTENNIAL HALL"",""Operation Type"":""Auditoriums"",""Postal Code"":""N6A 3P9"",""Propane"":0,""Renewable1"":0,""Renewable2"":0,""Total Floor Area"":0,""Unit1"":""Square feet"",""Unit10"":""Giga Joule - chilled water"",""Unit2"":""kWh"",""Unit3"":"""",""Unit4"":"""",""Unit5"":"""",""Unit6"":"""",""Unit7"":"""",""Unit8"":"""",""Unit9"":""Giga Joule - steam or hot water"",""Wood"":0,""full_address"":""550 WELLINGTON ST, London Ontario"",""geocode"":""{\""lat\"": 42.9892119, \""lng\"": -81.2466055416328, \""boundingbox\"": [\""42.9889443\"", \""42.9894859\"", \""-81.2470292\"", \""-81.2461804\""]}"",""lat"":42.9892119,""lng"":-81.24660554163279,""year"":2011,""index"":649}}",550 WELLINGTON ST,0,70,London,0,,0,0,0,0,0,0,28.0983,0,0,0,0,,CENTENNIAL HALL,Auditoriums,N6A 3P9,0,0,0,0,Square feet,Giga Joule - chilled water,kWh,,,,,,,Giga Joule - steam or hot water,0,"550 WELLINGTON ST, London Ontario","{""lat"": 42.9892119, ""lng"": -81.2466055416328, ""boundingbox"": [""42.9889443"", ""42.9894859"", ""-81.2470292"", ""-81.2461804""]}",42.9892119,-81.24660554163279,2011
"{""type"":""Feature"",""id"":721,""geometry"":{""type"":""Point"",""coordinates"":[-81.22550290000002,42.974344]},""properties"":{""Address"":""1 ADELAIDE ST S"",""Annual Flow"":1339.931,""Average Hours Per Week"":168,""City"":""London"",""Coal"":0,""Comments"":"""",""District Cool"":0,""District Heat"":0,""Electricity"":0,""Emission Factor1"":0,""Emission Factor2"":0,""Energy Intensity (ekWh/Mega Litres)"":44.58235,""Energy Intensity (ekWh/sqft)"":597.3727,""Fuel Oil 1 & 2"":0,""Fuel Oil 4 & 6"":0,""GHG Emissions (Kg)"":0,""Natural Gas"":0,""Notes"":"""",""Operation Name"":""CHELSEA GREEN PUMP STN"",""Operation Type"":""Facilities related to the pumping of sewage"",""Postal Code"":""N5Z 3K2"",""Propane"":0,""Renewable1"":0,""Renewable2"":0,""Total Floor Area"":100,""Unit1"":""Square feet"",""Unit10"":"""",""Unit2"":""kWh"",""Unit3"":"""",""Unit4"":"""",""Unit5"":"""",""Unit6"":"""",""Unit7"":"""",""Unit8"":"""",""Unit9"":"""",""Wood"":0,""full_address"":""1 ADELAIDE ST S, London Ontario"",""geocode"":""{\""lat\"": 42.974344, \""lng\"": -81.2255029, \""boundingbox\"": [\""42.974294\"", \""42.974394\"", \""-81.2255529\"", \""-81.2254529\""]}"",""lat"":42.974344,""lng"":-81.22550290000002,""year"":2011,""index"":650}}",1 ADELAIDE ST S,1339.931,168,London,0,,0,0,0,0,0,44.58235,597.3727,0,0,0,0,,CHELSEA GREEN PUMP STN,Facilities related to the pumping of sewage,N5Z 3K2,0,0,0,100,Square feet,,kWh,,,,,,,,0,"1 ADELAIDE ST S, London Ontario","{""lat"": 42.974344, ""lng"": -81.2255029, ""boundingbox"": [""42.974294"", ""42.974394"", ""-81.2255529"", ""-81.2254529""]}",42.974344,-81.22550290000002,2011
"{""type"":""Feature"",""id"":722,""geometry"":{""type"":""Point"",""coordinates"":[-81.2464214,42.987750399999996]},""properties"":{""Address"":""300 DUFFERIN AVE"",""Annual Flow"":0,""Average Hours Per Week"":126,""City"":""London"",""Coal"":0,""Comments"":"""",""District Cool"":0,""District Heat"":0,""Electricity"":0,""Emission Factor1"":0,""Emission Factor2"":0,""Energy Intensity (ekWh/Mega Litres)"":0,""Energy Intensity (ekWh/sqft)"":29.02714000000001,""Fuel Oil 1 & 2"":0,""Fuel Oil 4 & 6"":0,""GHG Emissions (Kg)"":0,""Natural Gas"":0,""Notes"":"""",""Operation Name"":""CITY HALL"",""Operation Type"":""Administrative offices and related facilities, including municipal council chambers"",""Postal Code"":""N6B 1Z2"",""Propane"":0,""Renewable1"":0,""Renewable2"":0,""Total Floor Area"":0,""Unit1"":""Square feet"",""Unit10"":""Giga Joule - chilled water"",""Unit2"":""kWh"",""Unit3"":"""",""Unit4"":"""",""Unit5"":"""",""Unit6"":"""",""Unit7"":"""",""Unit8"":"""",""Unit9"":""Giga Joule - steam or hot water"",""Wood"":0,""full_address"":""300 DUFFERIN AVE, London Ontario"",""geocode"":""{\""lat\"": 42.9877504, \""lng\"": -81.2464214, \""boundingbox\"": [\""42.9877004\"", \""42.9878004\"", \""-81.2464714\"", \""-81.2463714\""]}"",""lat"":42.987750399999996,""lng"":-81.2464214,""year"":2011,""index"":651}}",300 DUFFERIN AVE,0,126,London,0,,0,0,0,0,0,0,29.02714000000001,0,0,0,0,,CITY HALL,"Administrative offices and related facilities, including municipal council chambers",N6B 1Z2,0,0,0,0,Square feet,Giga Joule - chilled water,kWh,,,,,,,Giga Joule - steam or hot water,0,"300 DUFFERIN AVE, London Ontario","{""lat"": 42.9877504, ""lng"": -81.2464214, ""boundingbox"": [""42.9877004"", ""42.9878004"", ""-81.2464714"", ""-81.2463714""]}",42.987750399999996,-81.2464214,2011
"{""type"":""Feature"",""id"":723,""geometry"":{""type"":""Point"",""coordinates"":[-81.2954907035714,42.9625799714286]},""properties"":{""Address"":""625 SPRINGBANK DR"",""Annual Flow"":0,""Average Hours Per Week"":126,""City"":""London"",""Coal"":0,""Comments"":"""",""District Cool"":0,""District Heat"":0,""Electricity"":0,""Emission Factor1"":0,""Emission Factor2"":0,""Energy Intensity (ekWh/Mega Litres)"":0,""Energy Intensity (ekWh/sqft)"":59.79923,""Fuel Oil 1 & 2"":0,""Fuel Oil 4 & 6"":0,""GHG Emissions (Kg)"":0,""Natural Gas"":0,""Notes"":"""",""Operation Name"":""CIVIC GARDEN COMPLEX"",""Operation Type"":""Community centres"",""Postal Code"":""N6K 4T1"",""Propane"":0,""Renewable1"":0,""Renewable2"":0,""Total Floor Area"":0,""Unit1"":""Square feet"",""Unit10"":"""",""Unit2"":""kWh"",""Unit3"":""Cubic meter"",""Unit4"":"""",""Unit5"":"""",""Unit6"":"""",""Unit7"":"""",""Unit8"":"""",""Unit9"":"""",""Wood"":0,""full_address"":""625 SPRINGBANK DR, London Ontario"",""geocode"":""{\""lat\"": 42.9625799714286, \""lng\"": -81.2954907035714, \""boundingbox\"": [\""42.962529971429\"", \""42.962629971429\"", \""-81.295540703571\"", \""-81.295440703571\""]}"",""lat"":42.9625799714286,""lng"":-81.2954907035714,""year"":2011,""index"":652}}",625 SPRINGBANK DR,0,126,London,0,,0,0,0,0,0,0,59.79923,0,0,0,0,,CIVIC GARDEN COMPLEX,Community centres,N6K 4T1,0,0,0,0,Square feet,,kWh,Cubic meter,,,,,,,0,"625 SPRINGBANK DR, London Ontario","{""lat"": 42.9625799714286, ""lng"": -81.2954907035714, ""boundingbox"": [""42.962529971429"", ""42.962629971429"", ""-81.295540703571"", ""-81.295440703571""]}",42.9625799714286,-81.2954907035714,2011
"{""type"":""Feature"",""id"":724,""geometry"":{""type"":""Point"",""coordinates"":[-81.1945997,43.041672]},""properties"":{""Address"":""479 CLARKE RD"",""Annual Flow"":1808,""Average Hours Per Week"":168,""City"":""London"",""Coal"":0,""Comments"":"""",""District Cool"":0,""District Heat"":0,""Electricity"":0,""Emission Factor1"":0,""Emission Factor2"":0,""Energy Intensity (ekWh/Mega Litres)"":120.62465,""Energy Intensity (ekWh/sqft)"":71.73992,""Fuel Oil 1 & 2"":0,""Fuel Oil 4 & 6"":0,""GHG Emissions (Kg)"":0,""Natural Gas"":0,""Notes"":"""",""Operation Name"":""CLARKE RD PUMP STN"",""Operation Type"":""Facilities related to the pumping of sewage"",""Postal Code"":""N5W 6H1"",""Propane"":0,""Renewable1"":0,""Renewable2"":0,""Total Floor Area"":0,""Unit1"":""Square feet"",""Unit10"":"""",""Unit2"":""kWh"",""Unit3"":"""",""Unit4"":"""",""Unit5"":"""",""Unit6"":"""",""Unit7"":"""",""Unit8"":"""",""Unit9"":"""",""Wood"":0,""full_address"":""479 CLARKE RD, London Ontario"",""geocode"":""{\""lat\"": 43.041672, \""lng\"": -81.1945997, \""boundingbox\"": [\""43.0412473\"", \""43.0422883\"", \""-81.1949156\"", \""-81.1943904\""]}"",""lat"":43.041672,""lng"":-81.1945997,""year"":2011,""index"":653}}",479 CLARKE RD,1808,168,London,0,,0,0,0,0,0,120.62465,71.73992,0,0,0,0,,CLARKE RD PUMP STN,Facilities related to the pumping of sewage,N5W 6H1,0,0,0,0,Square feet,,kWh,,,,,,,,0,"479 CLARKE RD, London Ontario","{""lat"": 43.041672, ""lng"": -81.1945997, ""boundingbox"": [""43.0412473"", ""43.0422883"", ""-81.1949156"", ""-81.1943904""]}",43.041672,-81.1945997,2011
